itemNumber	string	score
5309	maximum opbrengst	2
5310	exudaat producerende gewassen	2
5311	knolselderij	2
5312	trekdieren	2
5313	saccharomyces cerevisiae	2
5314	bijenfysiologie en -gedrag	2
5315	naaldbomen	2
5316	beschadigingen door koude	2
5317	beschermende structuren	2
5318	wieringermeer	2
5319	loofverliezende bossen	2
5320	infraroodstraling	2
5321	worteldruk	2
5322	zuiging	2
5323	sjalotten	2
5324	trifolium	2
5325	economische, sociale en cultuurgeschiedenis van zuidoost-azië	2
5326	pachtovereenkomsten	2
5327	koudeopslag	2
5328	avena sativa	2
5329	gehandicapten	2
5330	gastheerreeks	2
5331	palynologie	2
5332	veenkolonien	2
5333	specerijplanten	2
5334	infrastructurele plannen	2
5335	funderingen	2
5336	alliaceae	2
5337	fytotoxinen	2
5338	oppervlakteafvoer	2
5339	acari	2
5340	eiceltransplantatie	2
5341	moderne geschiedenis	2
5342	borstkanker	2
5343	kolonies	2
5344	bosplantages	2
5345	fysiologische leeftijd	2
5346	leerstoelgroep ontwikkelingseconomie	2
5347	water resources management	2
5348	lr - genomica	2
5349	crop and weed ecology	2
5350	leerstoelgroep toxicologie	2
5351	host-microbe interactomics	2
5352	hne voeding, metabolisme en genomics	2
5353	leerstoelgroep levensmiddelenproceskunde	2
5354	laboratorium voor entomologie	2
5355	hne voeding en gezondheid in de levenscyclus	2
5356	leerstoelgroep agrarische bedrijfstechnologie	2
5357	leerstoelgroep aquacultuur en visserij	2
5358	aquacultuur en visserij	2
5359	wiskundige en statistische methoden - biometris	2
5360	laboratorium voor fytopathologie	2
5361	leerstoelgroep meteorologie en luchtkwaliteit	2
5362	operationele research en logistiek	2
5363	farming systems ecology	2
5364	leerstoelgroep landschapsarchitectuur	2
5365	bodem, water en landgebruik	2
5366	leerstoelgroep bos- en natuurbeleid	2
5367	pbr biodiversiteit en genetische variatie	2
5368	landbouw met waterafvoer	2
5369	leptinotarsa decemlineata	2
5370	co-enzymen	2
5371	productiecontroles	2
5372	chymosine	2
5373	superovulatie	2
5374	boeken	2
5375	pathologie	2
5376	androgenese	2
5377	juvenielhormonen	2
5378	landbouw in noord-amerika	2
5379	calorieënopname	2
5380	hibernatie	2
5381	aestivatie	2
5382	pyrenopeziza brassicae	2
5383	kettingen	2
5384	zure depositie	2
5385	camembert	2
5386	witte kaas	2
5387	hydromorfe gronden	2
5388	poeders	2
5389	waterwinning	2
5390	golven	2
5391	articulata	2
5392	alkaligronden	2
5393	nederlandse waddeneilanden	2
5394	gezinsplanning	2
5395	acc	2
5396	echtelijke verhouding	2
5397	topic_nl_1	1
5398	topic_nl_10	1
5399	topic_nl_11	1
5400	topic_nl_12	1
5401	topic_nl_13	1
5402	topic_nl_14	1
5403	topic_nl_15	1
5404	topic_nl_16	1
5405	topic_nl_17	1
5406	topic_nl_18	1
5407	topic_nl_19	1
5408	topic_nl_2	1
5409	topic_nl_20	1
5410	topic_nl_21	1
5411	topic_nl_22	1
5412	topic_nl_23	1
5413	topic_nl_24	1
5414	topic_nl_25	1
5415	topic_nl_26	1
5416	topic_nl_27	1
5417	topic_nl_28	1
5418	topic_nl_29	1
5419	topic_nl_3	1
5420	topic_nl_30	1
5421	topic_nl_4	1
5422	topic_nl_5	1
5423	topic_nl_6	1
5424	topic_nl_7	1
5425	topic_nl_8	1
5426	topic_nl_9	1
5427	sarcomastigophora	1
5428	pseudovogelpest	1
5429	rationalisering	1
5430	zagen (activiteit)	1
5431	schaven	1
5432	molens	1
5433	opbrengst	1
5434	donau	1
5435	bloemkroon	1
5436	vruchtrot	1
5437	zwitserland	1
5438	xanthine	1
5439	estradiol	1
5440	danio rerio	1
5441	transgene dieren	1
5442	transgenen	1
5443	slachthuisafval	1
5444	bloemkoolmozaïekvirus	1
5445	interfase	1
5446	halfgeleiders	1
5447	preparaten	1
5448	chromosoomparing	1
5449	appressoria	1
5450	thigmotropie	1
5451	zaadtuinen	1
5452	pindakaas	1
5453	handicaps	1
5454	kaneelzuur	1
5455	triticum monococcum	1
5456	haustoria	1
5457	lygocoris pabulinus	1
5458	elektroantennogrammen	1
5459	seizoengedrag	1
5460	varroa jacobsoni	1
5461	mijtenbestrijding	1
5462	aschersonia	1
5463	bemisia argentifolii	1
5464	landbouwstatistieken	1
5465	farmacie	1
5466	trinidad en tobago	1
5467	syncerus caffer	1
5468	neonatale sterfte	1
5469	dermatitis	1
5470	lactococcus	1
5471	quercus petraea	1
5472	prolactine	1
5473	nauwkeurigheid	1
5474	musaceae	1
5475	thuiswerkers	1
5476	bederf na de oogst	1
5477	connecticut	1
5478	stamafstroming	1
5479	cavitatie	1
5480	embolie	1
5481	vaten (plantenweefsel)	1
5482	troposfeer	1
5483	smectieten	1
5484	spijsverteringsziekten	1
5485	cymbidium	1
5486	bromus catharticus	1
5487	zaanstreek	1
5488	geomyidae	1
5489	eivorming	1
5490	oögenese	1
5491	dierlijke weefsels	1
5492	beenweefsel	1
5493	welpijpen	1
5494	asparaginezuur proteïnasen	1
5495	ubiquitine	1
5496	landen	1
5497	ruilverkaveling	1
5498	centraal-afrikaanse republiek	1
5499	beschermde gebieden	1
5500	introductie	1
5501	epoxiden	1
5502	cholesterolarme diëten	1
5503	bloedeiwit	1
5504	mineraalovermaat	1
5505	struma	1
5506	longkanker	1
5507	verzadigde vetzuren	1
5508	vasodilatatie	1
5509	vasoconstrictie	1
5510	hemodynamica	1
5511	xanthomonas campestris pv. campestris	1
5512	natto	1
5513	strippen	1
5514	spermaconservering	1
5515	voortplantingsstoornissen	1
5516	coccidae	1
5517	cactaceae	1
5518	opuntia ficus-indica	1
5519	groene hart	1
5520	gametogenese	1
5521	rubia tinctorum	1
5522	liriomyza	1
5523	oxidatiesloten	1
5524	thiamine	1
5525	bursa van fabricius	1
5526	armillaria mellea	1
5527	redoxpotentiaal	1
5528	röntgenkristallografie	1
5529	desulfovibrio	1
5530	wolfraam	1
5531	alcohol oxidoreductasen	1
5532	cerradogronden	1
5533	kapitaal	1
5534	hermeneutiek	1
5535	filosofische stelsels	1
5536	n-acetylglucosamine	1
5537	landbouwkundige virologie (algemeen)	1
5538	zuigelingenvoedering	1
5539	arbeidsongeschiktheid	1
5540	prestatietests	1
5541	gehoorgrens	1
5542	schildklierfunctietoetsen	1
5543	mononychellus tanajoa	1
5544	enterobacter cloacae	1
5545	scheidingsapparaten	1
5546	glutaminezuur	1
5547	toeristisch onderzoek	1
5548	bezoekersgedrag	1
5549	roodbont maas-rijn-ijsselvee	1
5550	ooien	1
5551	onderstam-ent relatie	1
5552	vergroeiing van ent en onderstam	1
5553	bladvlekkenziekte	1
5554	haematonectria haematococca	1
5555	necrosen	1
5556	piper nigrum	1
5557	heterodera	1
5558	dierenbescherming	1
5559	kranten	1
5560	stieren (bulls)	1
5561	chitinase	1
5562	beschaduwen	1
5563	belastingskenmerken (grond)	1
5564	interviews	1
5565	triticum durum	1
5566	chromosoompolymorfie	1
5567	dierenartsen	1
5568	benzaldehyde	1
5569	ionentransport	1
5570	suikergewassen	1
5571	trekken	1
5572	tarra	1
5573	tarra (suikerbieten)	1
5574	schone opbrengst	1
5575	bariumsulfaat	1
5576	krachten	1
5577	kwantummechanica	1
5578	polyvidon	1
5579	borstels	1
5580	smelts	1
5581	sesquiterpenoïde lactonen	1
5582	thymus vulgaris	1
5583	chinonen	1
5584	verliezen bij het oogsten	1
5585	random amplified polymorphic dna	1
5586	insectenparasitaire nematoden	1
5587	lactuca saligna	1
5588	veebezetting	1
5589	luzerne	1
5590	eggen als grondbewerking	1
5591	mechanische methoden	1
5592	pyrus communis	1
5593	inwendige verbruining	1
5594	bruine pit, witlof	1
5595	binnenlandse consumptie	1
5596	bodem-energie-relaties	1
5597	categorische kenmerken	1
5598	herbaria	1
5599	via de cel overgebrachte immuniteit	1
5600	rode bloedcellen	1
5601	hemolymfe	1
5602	oreochromis aureus	1
5603	koffiepulp	1
5604	zaadanatomie	1
5605	gibberellinezuur	1
5606	rattenvoeding	1
5607	migrantenarbeid	1
5608	haringen	1
5609	opslagkwaliteit	1
5610	wieden	1
5611	mutageniciteit	1
5612	numerieke taxonomie	1
5613	institutionele opbouw	1
5614	islam	1
5615	noordwestelijke grensprovincie (pakistan)	1
5616	rustbreking	1
5617	uitlopen	1
5618	citrus limon	1
5619	rhynchosporium secalis	1
5620	gentransfer	1
5621	classical swine fever virus	1
5622	runderherpesvirus 1	1
5623	kostenanalyse	1
5624	insecticiden bevattende planten	1
5625	afwijkingen	1
5626	algebra	1
5627	biologisch-dynamische landbouw	1
5628	minas gerais	1
5629	senna spectabilis	1
5630	grevillea robusta	1
5631	ferralsols	1
5632	percolatie	1
5633	propionibacteriaceae	1
5634	bio-ethiek	1
5635	hemostase	1
5636	voedselbewerking	1
5637	oogziekten	1
5638	huidziekten	1
5639	chronische infecties	1
5640	rivierwater	1
5641	houtpulp	1
5642	structuurbeleid	1
5643	geologische processen	1
5644	bloedsomloop	1
5645	oleïnezuur	1
5646	houtverduurzaming	1
5647	houtchemie	1
5648	kunst	1
5649	tendensen	1
5650	beschadigingen door meststoffen	1
5651	anorganische scheikunde	1
5652	wasmiddelen	1
5653	abramis brama	1
5654	huisvesting van kalveren	1
5655	monosacchariden	1
5656	coöperatieve woningbouw	1
5657	huisvesting (algemeen)	1
5658	paramyxoviridae	1
5659	organen	1
5660	dominicaanse republiek	1
5661	cantharellus cibarius	1
5662	polyporaceae	1
5663	openluchtcultuur	1
5664	verkoopbevordering	1
5665	wateraanvoer	1
5666	achimenes	1
5667	vulkanische activiteit	1
5668	paleobotanie	1
5669	elektronenmicroscopie	1
5670	wassen (waxes)	1
5671	spirillum	1
5672	azospirillum	1
5673	potamogetonaceae	1
5674	kuilvoer	1
5675	ziekte van marek	1
5676	fractals	1
5677	fractal meetkunde	1
5678	anionen	1
5679	spectrofotometrie	1
5680	sekten	1
5681	rollen (functie)	1
5682	sociale status	1
5683	overheidspersoneel	1
5684	public relations	1
5685	functiespecificatie	1
5686	wetenschappelijke medewerkers	1
5687	afgestudeerden	1
5688	beroepskeuze	1
5689	verslaving	1
5690	vriendschap	1
5691	eicellen	1
5692	buitengewoon onderwijs	1
5693	noordelijk halfrond	1
5694	schimmelbestrijding	1
5695	aspergillus flavus	1
5696	kleuring	1
5697	linoleenzuur	1
5698	mouten	1
5699	melkbewaring	1
5700	geothermische energie	1
5701	chloride	1
5702	oscillatoria agardhii	1
5703	schizophyceae	1
5704	o-glycoside hydrolasen	1
5705	bentoniet	1
5706	bodemverbeteraars	1
5707	stoppelonderploegen	1
5708	cyaniden	1
5709	neutronen	1
5710	computertomografie	1
5711	omhullingsmaterialen	1
5712	draineerbuizen	1
5713	blokkering	1
5714	droge depositie	1
5715	groeikamers	1
5716	nierziekten	1
5717	fumigatie	1
5718	dextrinen	1
5719	zure fosfatase	1
5720	midden-oosten	1
5721	spodoptera exempta	1
5722	input-output analyse	1
5723	sicilië	1
5724	beta	1
5725	schelde	1
5726	zonnebloemolie	1
5727	palmpitolie	1
5728	voedseltekorten	1
5729	gebrek	1
5730	acylglycerolen	1
5731	diacylglycerolen	1
5732	kieuwen	1
5733	apiaceae	1
5734	zygomycota	1
5735	mosterd	1
5736	organominerale complexen	1
5737	fenantreen	1
5738	aromatische carbonzuren	1
5739	benzoëzuren	1
5740	naftaleen	1
5741	merken	1
5742	helicoverpa	1
5743	halofyten	1
5744	alvleesklier	1
5745	vicia	1
5746	sisymbrium officinale	1
5747	bonen	1
5748	woningcorporaties	1
5749	wensen	1
5750	huurders	1
5751	polymyxa betae	1
5752	galium aparine	1
5753	dipsacales, rubiales	1
5754	gerbera	1
5755	beschadigingen door droogte	1
5756	energetische waarde	1
5757	hematologische middelen	1
5758	immunosuppressieve middelen	1
5759	vulkanische gesteenten	1
5760	basalt	1
5761	multivariate statistiek	1
5762	tellingen	1
5763	gezinsgeschiedenis van zuidoost-azië	1
5764	droge stof	1
5765	oxiden	1
5766	zaailingcultuur	1
5767	basidiomycota	1
5768	iris	1
5769	maïszetmeel	1
5770	meloidogyne hapla	1
5771	aanslaan van het gewasbestand	1
5772	verontreiniging en toxicologie van diervoeders	1
5773	ogen	1
5774	soorten arbeid, soorten arbeiders	1
5775	vuilnisbelten	1
5776	kernenergie	1
5777	radioactief afval	1
5778	afvalstortplaatsen	1
5779	cannabis sativa	1
5780	uromyces appendiculatus	1
5781	opbrengstregeling	1
5782	werkplannen	1
5783	wortelstokken	1
5784	recreatiebeleid	1
5785	nusa tenggara	1
5786	economische situatie in azië	1
5787	organische zwavelverbindingen	1
5788	nadph-cytochroom-c2 reductase	1
5789	electroporatie	1
5790	elektrocardiografie	1
5791	monocultuur	1
5792	opstandsdichtheid	1
5793	menstruatie	1
5794	barnsteenzuur	1
5795	pseudomonas pseudoalcaligenes	1
5796	dicarbonzuren	1
5797	oxaalzuur	1
5798	malonzuur	1
5799	verwarmingsapparatuur	1
5800	cicer arietinum	1
5801	parasitosen	1
5802	voetrot	1
5803	smeul	1
5804	therapeutische diëten	1
5805	draaien	1
5806	broedeieren	1
5807	gerantsoeneerde voeding	1
5808	sulfonaten (esters)	1
5809	niet-lineair programmeren	1
5810	voedselhulp	1
5811	voedselvergiftiging	1
5812	brassica campestris var. oleifera	1
5813	pletmolens	1
5814	oliekoeken	1
5815	doornen	1
5816	bovengrondse uitlopers	1
5817	ranken	1
5818	internodiën	1
5819	citroenzuur	1
5820	montmorilloniet	1
5821	bordetella	1
5822	atrofische rhinitis	1
5823	pasteurella	1
5824	anguillidae	1
5825	prikkelgeleiding	1
5826	psocoptera	1
5827	pentachloorfenol	1
5828	remming	1
5829	alkanen	1
5830	dogmatiek	1
5831	theologie	1
5832	leukemie	1
5833	veevoederindustrie	1
5834	rijststro	1
5835	strobehandeling	1
5836	scleroproteïnen	1
5837	keratine	1
5838	duiven	1
5839	wedstrijddieren	1
5840	werkdieren	1
5841	humus	1
5842	bedijking	1
5843	carabidae	1
5844	sintels	1
5845	vliegas	1
5846	steenkool	1
5847	brassica oleracea var. gemmifera	1
5848	silvopastorale systemen	1
5849	bosweiden	1
5850	krijtkalk	1
5851	kalksteen	1
5852	mergel	1
5853	voorbehoedsmiddelen	1
5854	geneesmiddeleffecten	1
5855	tanden	1
5856	speekselklieren	1
5857	cladocera	1
5858	tropismen	1
5859	inkomensbeleid	1
5860	mineralenabsorptie	1
5861	oevers	1
5862	parkia biglobosa	1
5863	paring	1
5864	tuierhuisvesting	1
5865	opiumachtige peptiden	1
5866	ficus benjamina	1
5867	antrachinonen	1
5868	palestina	1
5869	pulpperswater	1
5870	netwerken voor persoonlijke ondersteuning	1
5871	cyprinodontidae	1
5872	xyleen	1
5873	weideplanten	1
5874	consumptie-ijs	1
5875	diepvriesyoghurt	1
5876	calciumionen	1
5877	oxidatiemiddelen	1
5878	hansenula	1
5879	plattelandstoerisme	1
5880	hydrolysaten	1
5881	tarwezemelen	1
5882	maïsspillen	1
5883	brouwgranen	1
5884	citrus sinensis	1
5885	caseïnehydrolysaat	1
5886	vloeistofchromatografie met omgekeerde fase	1
5887	gelfiltratiechromatografie	1
5888	molecuulgewicht	1
5889	smaakpanels	1
5890	mannelijke dieren	1
5891	kalkoenvoeding	1
5892	biggenvoeding	1
5893	spijsverteringsstoornissen	1
5894	micromestistius poutassou	1
5895	trachurus	1
5896	scomber scombrus	1
5897	lysis	1
5898	benzalkoniumchloride	1
5899	actinobacillus pleuropneumoniae	1
5900	opleiding melkveehouderij	1
5901	trusts	1
5902	boswaardebepaling	1
5903	collectieve overeenkomsten	1
5904	moeders	1
5905	baby's	1
5906	vorm	1
5907	zuurstoftransport	1
5908	carapa procera	1
5909	zaadgrootte	1
5910	sociale ecologie	1
5911	primitieve volkeren	1
5912	zigeuners	1
5913	staatsvormen	1
5914	interleukine 1	1
5915	financiële economie	1
5916	histocompatibiliteit	1
5917	voedingsonderzoektechnieken	1
5918	ziektestatistieken	1
5919	differentiatie	1
5920	numerieke wiskunde	1
5921	equidae	1
5922	concurrentie tussen dieren	1
5923	shorea leprosula	1
5924	klonale variatie	1
5925	ensete ventricosum	1
5926	genomic imprinting	1
5927	salacca	1
5928	bentazon	1
5929	imidacloprid	1
5930	bromide	1
5931	macroporiën	1
5932	industriële producten	1
5933	stagnatie	1
5934	overheidsbedrijven	1
5935	genationaliseerde bedrijven	1
5936	culturele differentiatie	1
5937	calciumchloride	1
5938	extraheervloeistoffen	1
5939	manschappen	1
5940	noodhulp	1
5941	militaire hulp	1
5942	kosovo	1
5943	mucuna pruriens	1
5944	privé-inkomen	1
5945	neocallimastix	1
5946	vleugels	1
5947	erosiegevoeligheid	1
5948	waardplanten van plantenplagen	1
5949	fosfolipiden	1
5950	schefflera arboricola	1
5951	penicillium digitatum	1
5952	elaeagnaceae	1
5953	nitrificatieremmers	1
5954	acetyleen	1
5955	steroïdhormonen	1
5956	solanidine	1
5957	tetranychidae	1
5958	zoetwarenindustrie	1
5959	cacao- en chocolade-industrie	1
5960	reflectiefactor	1
5961	toscane	1
5962	alternatieve kosten	1
5963	hydrologische factoren	1
5964	hydrodynamische verplaatsing	1
5965	alkalinisatie	1
5966	mauritanië	1
5967	pompproeven	1
5968	extrapolatie	1
5969	orius	1
5970	heteroptera	1
5971	anthocoridae	1
5972	nesten	1
5973	cichorium intybus	1
5974	cyclische verbindingen	1
5975	alnus glutinosa	1
5976	noedels	1
5977	eiwitkinase	1
5978	onbevruchte eitjes	1
5979	celultrastructuur	1
5980	aminopeptidasen	1
5981	intensieve teelt	1
5982	fragaria ananassa	1
5983	vitex	1
5984	glucose-6-fosfaat isomerase	1
5985	tofu	1
5986	sanitaire voedselhygiëne	1
5987	soepen	1
5988	droog klimaat	1
5989	pentosanen	1
5990	komkommermozaïekvirus	1
5991	organogenese	1
5992	geboorte, mortaliteit	1
5993	zuigelingensterfte	1
5994	bevolkingsstatistieken	1
5995	zuigelingenvoedsel	1
5996	meters	1
5997	industriebeleid	1
5998	ruwe grondstoffen	1
5999	voedingsmineralen	1
6000	c-reactief eiwit	1
6001	fibrinolyse	1
6002	verkoudheid	1
6003	deleties	1
6004	bacteriële eiwitten	1
6005	fusarium culmorum	1
6006	sulfhydrylgroepen	1
6007	protozoëninfecties	1
6008	sporozoïten	1
6009	oppervlakteantigenen	1
6010	anabole steroïden	1
6011	tarwebloem	1
6012	fractuur	1
6013	pijlers	1
6014	transportbanden	1
6015	woelmuizen	1
6016	kweldergronden	1
6017	multispectrale beelden	1
6018	turks- en caicoseilanden	1
6019	snijden	1
6020	projectimplementatie	1
6021	citraten	1
6022	exudatie	1
6023	allium fistulosum	1
6024	sociale verzekering	1
6025	urbaan-rurale migratie	1
6026	bankwezen	1
6027	kredietbeleid	1
6028	hypotheken	1
6029	salmo trutta	1
6030	onverzadigde stroming	1
6031	segregatie	1
6032	hennenvoeding	1
6033	konijnenvoeding	1
6034	leeftijd bij eerste inseminatie	1
6035	glycolaatpathways	1
6036	agrarische planning	1
6037	vergunningen	1
6038	elektrotechniek	1
6039	elektrische apparatuur	1
6040	elektrificatie	1
6041	thripidae	1
6042	elephas maximus	1
6043	bloedanalyse	1
6044	sesamum indicum	1
6045	kantoren	1
6046	zaaizaadindustrie	1
6047	fagocytose	1
6048	fagocyten	1
6049	levensduurresultaat	1
6050	theileria	1
6051	chromosoomadditie	1
6052	tetrachloorethyleen	1
6053	smaakdrempel	1
6054	leeftijdsverschillen	1
6055	pluimveevet	1
6056	genlokalisatie	1
6057	wavelets	1
6058	rapid rural appraisal	1
6059	antischimmeleigenschappen	1
6060	amphibia, reptilia	1
6061	oppervlakte van het gebladerte	1
6062	sponsen	1
6063	iga	1
6064	celfusie	1
6065	individuen	1
6066	mannitol	1
6067	cirsium	1
6068	centaurea	1
6069	dipsacaceae	1
6070	overblijvende planten	1
6071	eiwitrijke voedingsmiddelen	1
6072	antherencultuur	1
6073	beendervorming	1
6074	botontkalking	1
6075	melkconsumptie	1
6076	rhizophora apiculata	1
6077	ferulazuur	1
6078	poriën	1
6079	poriëngrootteverdeling	1
6080	contractiele eiwitten	1
6081	uitscheidingskorrels	1
6082	biologische bodemactiviteit	1
6083	grensvlak tussen sediment en water	1
6084	melia azedarach	1
6085	horizontale ziekteoverdracht	1
6086	culex quinquefasciatus	1
6087	eugenol	1
6088	fosfoglyceraat kinase (gtp)	1
6089	superoxide dismutase	1
6090	bagger	1
6091	sludge farming	1
6092	ziekteverlof	1
6093	schuld	1
6094	structurele aanpassing	1
6095	streptopelia	1
6096	liedjes	1
6097	geluidsproductie	1
6098	uitgegraven latrines	1
6099	retentie	1
6100	dysregulatie	1
6101	hydraulische apparatuur	1
6102	schimmelsporen	1
6103	sporangia	1
6104	guttatie	1
6105	extensieve slachtveehouderij	1
6106	extensieve veehouderij	1
6107	speculatie	1
6108	waarschuwingsferomonen	1
6109	bruikbare grond	1
6110	bodemtypen (naar cultuur)	1
6111	landbouwministeries	1
6112	nazisme	1
6113	kantooremployés	1
6114	diuraphis noxia	1
6115	trichloorethyleen	1
6116	gebladerte	1
6117	strooien	1
6118	geslagen room	1
6119	slagroom	1
6120	hydrofiele polymeren	1
6121	waterstofbinding	1
6122	dynamische belasting	1
6123	eindige-elementenmethode	1
6124	bloedsuiker	1
6125	gabon	1
6126	semi-aride gronden	1
6127	epifyten	1
6128	zeugenvoeding	1
6129	verliezen uit de bodem	1
6130	lysogenie	1
6131	bacteriocinen	1
6132	bevochtigbaarheid	1
6133	diffusiecoëfficiënt	1
6134	diffusieweerstand	1
6135	boomteelt	1
6136	overexploitatie	1
6137	brood- en bakkerijproductenindustrie	1
6138	grasveld	1
6139	microgolfbehandeling	1
6140	glucosesiropen	1
6141	glucaan 1,4-alfa-glucosidase	1
6142	bruikbaar land	1
6143	berggebieden	1
6144	herverdeling	1
6145	gerstevergelingsvirus	1
6146	geneesmiddelmetabolisme	1
6147	plaatselijke planning	1
6148	gujarat	1
6149	marktprijzen	1
6150	bovine spongiforme encefalopatie	1
6151	geslachtschromosomen	1
6152	accessorische chromosomen	1
6153	plattelandsindustrie	1
6154	west bengal	1
6155	geslachtsrijpheid	1
6156	blindedarm	1
6157	somatostatine	1
6158	groeifactoren	1
6159	hypofyse-gonade-as	1
6160	technici	1
6161	malus pumila	1
6162	psophocarpus tetragonolobus	1
6163	dextransucrase	1
6164	wortel spruit ratio	1
6165	protoplastenkweek	1
6166	geërodeerde bodems	1
6167	grasbanen	1
6168	podosphaera	1
6169	ploïdie	1
6170	chromosoomtransmissie	1
6171	comoren	1
