Ppn	Brinkey_gold	Identifier	Brinkey_uni
371576067	['huisartsgeneeskunde', 'huidkanker']	rug-oai-pure.rug.nl-publications_78d6ee23-fc13-4360-a9bc-8f5253a507df	['huisartsen', 'huisartsgeneeskunde', 'plaveiselcelcarcinoom']
226586170	['radiotherapie', 'gastro-enterologie']	eur-oai-repub.eur.nl-23506	['radiologie', 'radiotherapie', 'darmkanker']
255959478	['pijn(bestrijding)', 'revalidatiegeneeskunde']	eur-oai-repub.eur.nl-1155	[]
229410855	['dierengenetica', 'rna']	uu-oai-dspace.library.uu.nl-1874_204	[]
229721818	['antibiotica', 'neonatologie']	eur-oai-repub.eur.nl-23572	['kindergeneeskunde']
258764996	['cytostatica', 'farmacologie']	eur-oai-repub.eur.nl-51512	['farmacokinetiek']
239119894	['mathematische programmering', 'algoritmen']	uu-oai-dspace.library.uu.nl-1874_867	[]
276956990	['dna', 'erfelijkheidsleer']	eur-oai-repub.eur.nl-6756	[]
410522996	['transplantatie', 'fysiotherapie']	rug-oai-pure.rug.nl-publications_7318d6ed-525e-4667-a05a-8861f3fa1ca9	[]
275144399	['beleggen', 'financiële markten']	eur-oai-repub.eur.nl-6731	[]
240991419	['oog(ziekten)', 'contactlenzen']	rug-oai-pure.rug.nl-publications_e86d1121-1656-45a9-bd34-0c0609e5053b	['contactlenzen']
326733779	['wachttijdtheorie', 'verkeersvraagstuk']	tud-oai-tudelft.nl-uuid-cce1b91a-7361-4207-9eaa-af529bd2bd3c	[]
416461484	['kankerbehandeling', 'darmkanker']	eur-oai-repub.eur.nl-105790	['darmkanker']
228076714	['virologie', 'plantenziekten']	wur-oai-library.wur.nl-wurpubs_120081	['genexpressie']
413314545	['hersenaandoeningen', 'neurologie']	rug-oai-pure.rug.nl-publications_da74fe8b-e2aa-40b7-a243-9cdd3f0825a1	[]
254864570	['verzamelingenleer', 'optica']	uu-oai-dspace.library.uu.nl-1874_883	['wiskunde']
23789517X	['driedimensionale afbeeldingen', 'seismologie']	tud-oai-tudelft.nl-uuid-2fc9ed13-20a2-4dbd-84bc-7beec96f8e07	[]
408200073	['gist', 'celbiologie']	rug-oai-pure.rug.nl-publications_4142aef3-e7c4-4f0b-a2e7-428c88dd01af	[]
264798945	['glastuinbouw', 'bedrijfskunde']	wur-oai-library.wur.nl-wurpubs_335373	['nederland', 'glastuinbouw', 'perceptie', 'besluitvorming']
408191570	['katalyse', 'organometaalchemie']	rug-oai-pure.rug.nl-publications_55654a0c-3de3-4817-a3b8-d7ae37fae73b	[]
293909237	['organische chemie', 'koolhydraten']	ul-oai-openaccess.leidenuniv.nl-1887_4368	[]
252138104	['farmacologie', 'astma']	rug-oai-pure.rug.nl-publications_7823b734-6ffa-4acf-b88e-2c958dc5b186	['astma']
410837822	['immuuntherapie', 'eierstokkanker']	ul-oai-openaccess.leidenuniv.nl-1887_49549	['vaccinatie', 'eierstokkanker']
29278130X	['bouwkunde', 'kennismanagement']	tud-oai-tudelft.nl-uuid-1f21740a-296d-4c10-9040-74d5cb8dc618	[]
298639874	['proteïnen', 'erfelijke ziekten']	eur-oai-repub.eur.nl-8321	[]
23904276X	['information retrieval', 'opsporingsonderzoek']	uu-oai-dspace.library.uu.nl-1874_871	['patroonherkenning', 'verdovende middelen', 'vuurwapens']
244756007	['dna', 'celbiologie']	eur-oai-repub.eur.nl-51327	['moleculaire biologie', 'dna']
230348092	['vliegtestinstrumenten', 'computersimulatie']	tud-oai-tudelft.nl-uuid-eccd2fa5-e4f1-43ff-b074-3d6245fa24b9	[]
258673796	['klimatologie', 'biologisch onderzoek']	uu-oai-dspace.library.uu.nl-1874_243	['coniferen']
255990723	['gezondheidszorg ; buitenland', 'roemenië']	rug-oai-pure.rug.nl-publications_0bd2b9d9-e84a-4620-86ac-f0df4ebd7b1d	[]
410532134	['voorraadbeheer', 'productieplanning']	rug-oai-pure.rug.nl-publications_f9eeaaf7-6f0f-49ec-bc41-95e0a8676560	[]
272912921	['cardiologie', 'nierdialyse']	eur-oai-repub.eur.nl-6742	[]
238247503	['biochemie', 'enzymen']	wur-oai-library.wur.nl-wurpubs_318158	['biochemie']
387564365	['jeugdzorg', 'gedragsstoornissen']	rug-oai-pure.rug.nl-publications_33de07b6-de7b-4c81-a958-5945b220576b	[]
399140395	['zwaartekracht', 'relativiteitstheorie']	rug-oai-pure.rug.nl-publications_468c9d40-9769-448a-872f-d3da0d1242e0	[]
329618679	['microsysteemtechnologie', 'mechanische technologie']	tud-oai-tudelft.nl-uuid-d62f1300-26e7-4e71-8f88-5ee1fb5491fc	[]
240638476	['bier', 'bacteriën']	rug-oai-pure.rug.nl-publications_a0647667-8e29-4981-98d0-6eedce135579	[]
377040207	['griekenland', 'archeologie']	ul-oai-openaccess.leidenuniv.nl-1887_16150	['griekenland']
329733575	['griekenland', 'archeologie']	ul-oai-openaccess.leidenuniv.nl-1887_16150	['griekenland']
216898560	['regenwouden', 'waterhuishouding']	uu-oai-dspace.library.uu.nl-1874_532	['guyana']
258200065	['rivieren', 'geomorfologie']	tud-oai-tudelft.nl-uuid-22f7f615-c54f-4a0d-8dc8-daca5ef2d273	[]
407405585	['psychosen', 'stofwisseling']	rug-oai-pure.rug.nl-publications_8bfcf53f-f126-46ef-a68a-6f6835db0e3d	[]
420703381	['medische instrumenten en apparaten', 'medische informatica']	rug-oai-pure.rug.nl-publications_a78104c1-d287-430a-8364-f0c2038322f4	[]
239238710	['rundvee', 'verloskunde']	uu-oai-dspace.library.uu.nl-1874_283	['hals', 'hormonen', 'zwangerschap']
397789238	['internationaal strafrecht', 'internationaal publiek recht']	ul-oai-openaccess.leidenuniv.nl-1887_36027	['internationaal recht']
33178341X	['verstedelijking', 'peking']	tud-oai-tudelft.nl-uuid-c926b67b-da4a-4b2a-94b7-1403f2c523d8	[]
216985056	['bejaardenzorg', 'mantelzorg']	wur-oai-library.wur.nl-wurpubs_109581	['sociale zekerheid', 'thuiszorg', 'gezondheidszorg', 'nederland', 'ouderdom']
408042818	['cholesterol', 'gastro-enterologie']	rug-oai-pure.rug.nl-publications_f9016090-cd97-4f4f-b248-24785c2a7084	[]
240223810	['geografische informatiesystemen', 'topologie']	tud-oai-tudelft.nl-uuid-a14e8161-02a4-4313-9e91-59ee61911951	[]
318745224	['amputaties', 'motoriek']	rug-oai-pure.rug.nl-publications_3ca0361b-1abd-41d3-9260-27bab5040e6a	['reumatologie']
241225892	['proteïnen', 'moleculaire biologie']	rug-oai-pure.rug.nl-publications_357e948b-6c03-4c6b-b23e-214e45baa876	[]
237394715	['toegepaste chemie', 'microscopie']	tud-oai-tudelft.nl-uuid-199c6fe1-1d78-4cb9-a04f-93f7f68114bf	[]
292684762	['bloedsomloop', 'zwangerschap']	ul-oai-openaccess.leidenuniv.nl-1887_4347	[]
274423820	['huidziekten', 'huisartsgeneeskunde']	eur-oai-repub.eur.nl-7241	[]
24103499X	['asfalt', 'wegenbouwkunde']	tud-oai-tudelft.nl-uuid-366254c0-0bae-4088-b0aa-d785afaff4c2	[]
398483582	['farmacotherapie', 'nier(ziekten)']	rug-oai-pure.rug.nl-publications_76572c98-5787-40ad-b358-3d1aaad4dce6	[]
263117057	['gehoor', 'fysiologie']	rug-oai-pure.rug.nl-publications_2b8b0ab3-a190-4575-874d-c06c74772cec	[]
238469913	['buenos aires', 'stadsplanologie']	tud-oai-tudelft.nl-uuid-cec3b43d-7a99-4c04-9677-9207b5d43adb	[]
255965699	['hart- en vaatziekten', 'aangeboren afwijkingen']	eur-oai-repub.eur.nl-22409	['cardiologie']
274521024	['leukemie', 'erfelijkheidsleer']	eur-oai-repub.eur.nl-6751	[]
250389495	['planeten', 'infraroodtechniek']	tud-oai-tudelft.nl-uuid-1b6786fa-583e-4d09-888a-331db51b65d6	[]
357488148	['gerechtelijke geneeskunde', 'dna']	ul-oai-openaccess.leidenuniv.nl-1887_20927	['moleculaire biologie']
230172490	['energiebronnen', 'vaste stoffen ; mechanica']	tud-oai-tudelft.nl-uuid-a0709165-08f6-466a-8bb4-9cd52269bd0b	[]
258267712	['patroonherkenning', 'signaalverwerking']	rug-oai-pure.rug.nl-publications_21fd7205-eed9-46d6-96bb-26f529b33fff	['patroonherkenning']
316323543	['manisch-depressieve stoornis', 'autoimmuunziekten']	eur-oai-repub.eur.nl-14920	[]
264396340	['nek- en rugklachten', 'kankerpatiënten']	rug-oai-pure.rug.nl-publications_92f7282a-cfda-4607-a337-72b1fec6e7cf	['hals', 'fysiotherapie', 'kanker']
216299330	['genen', 'embryologie']	eur-oai-repub.eur.nl-23390	['embryologie']
239049519	['spectroscopie', 'straling']	tud-oai-tudelft.nl-uuid-d34fc1a6-9afb-4d18-a322-b1b943710b82	[]
344821889	['bedrijfsorganisatie', 'management']	ul-oai-openaccess.leidenuniv.nl-1887_19777	[]
270902538	['ovaria', 'gynaecologie']	eur-oai-repub.eur.nl-7011	[]
242958885	['thermodynamica', 'kolenvergassing']	tud-oai-tudelft.nl-uuid-71846f53-fe61-4a86-bf58-8895cb1b14e2	[]
408823712	['katalyse', 'biobrandstoffen']	rug-oai-pure.rug.nl-publications_663ff81c-7afe-4684-8b2f-bca986683494	[]
328989975	['havens', 'sociaal-economisch beleid']	tud-oai-tudelft.nl-uuid-c3d4eeeb-66af-478f-804c-fc81de2a636c	[]
407629351	['elektrische centrales', 'energievoorziening']	rug-oai-pure.rug.nl-publications_2f059452-cb3a-4f6a-b921-0f09475a313c	[]
252235762	['differentiaalvergelijkingen', 'analytische meetkunde']	uu-oai-dspace.library.uu.nl-1874_884	['symmetrie']
24352918X	['chirurgie', 'medische technologie']	tud-oai-tudelft.nl-uuid-536f5c31-638a-4566-b798-3fc6bd892c77	[]
408618620	['verkeerswegen', 'autoverkeer']	tud-oai-tudelft.nl-uuid-d194ac2a-3176-4550-a5d1-ae231c3a44fd	[]
321466705	['voorraadbeheer', 'operations research']	eur-oai-repub.eur.nl-16724	[]
408201916	['handschriften', 'patroonherkenning']	rug-oai-pure.rug.nl-publications_726cd3bc-1c65-4bf4-a38a-fac572abfe0e	[]
391791389	['verkeersbeleid', 'informatietechnologie']	tud-oai-tudelft.nl-uuid-85f8dd46-f770-4a9d-9855-d1d8b32127f2	[]
294548025	['kristallografie', 'anorganische chemie']	tud-oai-tudelft.nl-uuid-2146d4c2-3f10-496d-a899-5d074705b5ef	[]
269452893	['sociale relaties', 'voortgezet onderwijs']	rug-oai-pure.rug.nl-publications_5f425f24-795e-4b08-b8de-c4dfeb8b9065	['voortgezet onderwijs']
297794205	['diagnostiek', 'gastro-enterologie']	eur-oai-repub.eur.nl-8123	[]
37130802X	['reumatologie', 'biomaterialen']	rug-oai-pure.rug.nl-publications_178e4ab5-0aa5-453c-88ce-9b949074d79a	['revalidatie', 'reumatologie', 'leerprocessen']
370496272	['internationaal recht', 'terrorisme']	ul-oai-openaccess.leidenuniv.nl-1887_22937	['internationaal recht', 'mensenrechten', 'terrorisme']
407634436	['optica', 'oogheelkunde']	rug-oai-pure.rug.nl-publications_d0456871-e4d7-4c56-85f1-1a384e88189b	[]
271548843	['biochemisch onderzoek', 'huid']	ul-oai-openaccess.leidenuniv.nl-1887_598	['verdovende middelen']
40038406X	['katalyse', 'organometaalchemie']	rug-oai-pure.rug.nl-publications_06c3d852-4223-462f-8ee9-73f42c74983b	[]
352655747	['europees recht', 'grondrechten']	ul-oai-openaccess.leidenuniv.nl-1887_20178	[]
322681308	['elektrotechniek', 'elektromagnetisme']	tud-oai-tudelft.nl-uuid-8f394f5c-1cbe-4ddc-9ab1-2562464f141b	[]
242342493	['elektronische schakelingen', 'micro-elektronica']	tud-oai-tudelft.nl-uuid-3dda2ad8-f9d5-45c7-9d36-e88756f0a04b	[]
371744458	['breuken (mechanica)', 'metaalkunde']	rug-oai-pure.rug.nl-publications_d0f907db-80d1-4a20-b3e5-785aa3f51137	[]
258787317	['genexpressie', 'gastro-enterologie']	rug-oai-pure.rug.nl-publications_b7998873-395c-4691-9b31-5ec570ad6f35	['genexpressie']
306236567	['verkeerstekens', 'verkeersveiligheid']	tud-oai-tudelft.nl-uuid-92a019ab-d5c7-4b33-8643-1548014a3a3b	[]
25481669X	['genomica', 'bacteriologie']	rug-oai-pure.rug.nl-publications_585ba113-cfa6-4fb5-88df-c95033445ef4	[]
279557493	['materialenkennis', 'staalconstructies']	tud-oai-tudelft.nl-uuid-70d0c634-8f18-4576-96bc-1c81ebadcaef	[]
340931515	['melkveehouderij', 'diergedrag']	rug-oai-pure.rug.nl-publications_92842854-22ab-4c15-a1ee-9a37b3814ae6	['ethologie', 'zoogdieren']
408045728	['halfgeleiders', 'zonnecellen']	rug-oai-pure.rug.nl-publications_9baeed3e-c19c-4947-9c5a-d8cc31b05567	[]
397752458	['gastro-enterologie', 'neonatologie']	rug-oai-pure.rug.nl-publications_6308a16a-66ba-43b4-b180-bdc160772594	[]
273350188	['elektrotechniek', 'navigatie-instrumenten']	tud-oai-tudelft.nl-uuid-3f0ce779-3a77-462a-ae80-1472030d5207	[]
252197925	['oog(ziekten)', 'ouderen ; gezondheidszorg']	eur-oai-repub.eur.nl-31419	['blindheid', 'epidemiologie']
275413438	['ghana', 'kindergeneeskunde']	rug-oai-pure.rug.nl-publications_83bd1da4-1c4b-46e7-bd1e-f84e56f88cb9	['ghana', 'kindergeneeskunde']
408789077	['enzymen', 'farmacologie']	rug-oai-pure.rug.nl-publications_0db46c21-a628-4bfb-b408-be51c793208f	[]
347256678	['bouwmaterialen', 'monumentenzorg']	tud-oai-tudelft.nl-uuid-cebc18ff-af1d-4493-aed4-adcdf2bccfc0	['gouda']
322064953	['atmosfeer', 'stromingsleer']	wur-oai-library.wur.nl-wurpubs_383383	['atmosfeer', 'meteorologie']
290481155	['landschapsecologie', 'schadelijke insecten']	wur-oai-library.wur.nl-wurpubs_343705	['nederland', 'biologische bestrijding']
217604048	['psychosen', 'godsdienstpsychologie']	rug-oai-pure.rug.nl-publications_656439e1-cf25-4a69-86f6-53a62d565c89	['geloof', 'godsdienstpsychologie', 'psychosen']
296363332	['epilepsie', 'psychiatrie']	ul-oai-openaccess.leidenuniv.nl-1887_4444	['persoonlijkheidsstoornissen', 'epilepsie']
338763910	['biochemisch onderzoek', 'enzymen']	ul-oai-openaccess.leidenuniv.nl-1887_18246	[]
407634703	['katalyse', 'chemische technologie']	rug-oai-pure.rug.nl-publications_3e7f3b6f-333e-420b-841d-72146ba893d6	[]
416582702	['magnetisme', 'ferromagnetische materialen']	rug-oai-pure.rug.nl-publications_1c746fde-ce5d-4e83-ad2b-cd02c817cac6	[]
262873516	['keel-, neus- en oorziekten', 'ziekte van ménière']	rug-oai-pure.rug.nl-publications_0cce10ff-841b-4695-b45d-e455d0569038	[]
260040592	['spectroscopie', 'grondonderzoek']	tud-oai-tudelft.nl-uuid-3c372c9c-005f-4179-a84a-811a07c66ea8	[]
240290348	['plantenecologie', 'waterplanten']	wur-oai-library.wur.nl-wurpubs_319834	['onkruid', 'vijvers']
25224737X	['woonlasten', 'woningvraagstuk']	uu-oai-dspace.library.uu.nl-1874_576	['nederland']
217059252	['grondwater', 'waterbeheer']	tud-oai-tudelft.nl-uuid-66b43908-9f53-4c0d-bfdd-eb7e39eab003	[]
39491693X	['kindergeneeskunde', 'astma']	rug-oai-pure.rug.nl-publications_a7c513a9-ccbd-4508-9b86-74a4dbe012e6	[]
262482541	['spectroscopie', 'radioastronomie']	uu-oai-dspace.library.uu.nl-1874_712	[]
291246303	['trombose', 'ziekenverpleging']	ul-oai-openaccess.leidenuniv.nl-1887_4355	[]
238155846	['spectroscopie', 'vaste-stoffysica']	rug-oai-pure.rug.nl-publications_45dcad3a-f38c-42ff-9cc9-9532b3ed997f	[]
258674784	['atmosfeer', 'luchtverontreiniging']	uu-oai-dspace.library.uu.nl-1874_708	[]
401176169	['patroonherkenning', 'databanken']	rug-oai-pure.rug.nl-publications_fca07f57-4c3b-4e5d-b78a-b1b5a93c978f	[]
241419425	['kunstverzamelen', 'tekenkunst']	rug-oai-pure.rug.nl-publications_e399cbbe-63b0-4c10-98b8-c1e242d8adc9	['verzamelen', 'nederland']
273503545	['tomografie', 'hart- en vaatziekten']	eur-oai-repub.eur.nl-76024	['cardiologie']
419847049	['psychosociale hulp', 'rouw']	rug-oai-pure.rug.nl-publications_b227e17f-7e14-4702-b874-b830d05a2292	[]
258170336	['dierfysiologie', 'hersenfysiologie']	rug-oai-pure.rug.nl-publications_08feb934-62cf-4ee7-9ceb-11fca92bc913	['dierfysiologie']
21263514X	['thermodynamica', 'materialenkennis']	rug-oai-pure.rug.nl-publications_63286cd7-4b41-4bc4-a3bd-f43594358040	[]
215822269	['antibiotica', 'cystic fibrosis']	rug-oai-pure.rug.nl-publications_b94abc20-7760-4ca0-ba2a-cc6099a6f850	[]
411288318	['magnetisme', 'materialenkennis']	rug-oai-pure.rug.nl-publications_1a1226a4-103f-468b-b3b2-19653cc4438f	[]
310794234	['dna', 'polymeren']	tud-oai-tudelft.nl-uuid-b2e67149-b810-4eb5-893f-720accb85808	[]
240702093	['zenuwstelsel', 'moleculaire biologie']	rug-oai-pure.rug.nl-publications_0a8de6d0-5c0f-428c-84d0-7848d617ae7c	['leerprocessen']
297616137	['cognitieve psychologie', 'informatietechnologie']	eur-oai-repub.eur.nl-8108	[]
252338405	['zimbabwe', 'irrigatie']	wur-oai-library.wur.nl-wurpubs_327476	['technologie', 'zimbabwe', 'irrigatie']
337810486	['gewrichtsziekten', 'biomaterialen']	ul-oai-openaccess.leidenuniv.nl-1887_18058	[]
217234216	['katalyse', 'organometaalchemie']	rug-oai-pure.rug.nl-publications_04eca8b7-417e-4a3e-bb56-75ea1e3158df	[]
255152361	['epilepsie', 'neuropsychologie']	uu-oai-dspace.library.uu.nl-1874_486	['chirurgie', 'geheugen', 'epilepsie', 'neuropsychologie']
393166090	['hart- en vaatziekten', 'cardiologie']	rug-oai-pure.rug.nl-publications_44091fc1-ebbe-484e-8c33-c40b2fcb3e78	[]
410550604	['baarmoederhalskanker', 'dna']	rug-oai-pure.rug.nl-publications_fc96ce7a-748e-479d-bf95-21075f612c61	[]
245991662	['hoefdieren', 'dierengenetica']	rug-oai-pure.rug.nl-publications_56eeaf8a-53a2-4d2e-ac3e-fc29363b8d12	['dierengenetica', 'dna']
216760739	['hart- en vaatziekten', 'medische informatica']	uu-oai-dspace.library.uu.nl-1874_377	['magnetische resonantie']
297209841	['algoritmen', 'meetkunde']	ul-oai-openaccess.leidenuniv.nl-1887_4558	[]
387274375	['antigenen', 'ziekte van hodgkin']	rug-oai-pure.rug.nl-publications_13194ad1-f45e-4359-986e-61f24ad59e99	[]
292017820	['nek- en rugklachten', 'prostaatkanker']	ul-oai-openaccess.leidenuniv.nl-1887_4297	[]
238262537	['melkwegstelsels', 'radioastronomie']	rug-oai-pure.rug.nl-publications_269668fc-ad2f-499e-bc8f-529839cfdc65	[]
252219694	['nier(ziekten)', 'therapieën']	rug-oai-pure.rug.nl-publications_f956489f-6954-4039-82d3-189e115edb59	['urologie']
407637109	['spectroscopie', 'ionen']	rug-oai-pure.rug.nl-publications_1e995892-dd32-4def-a497-c694475d75f5	[]
230352650	['fotochemie', 'supramoleculaire chemie']	rug-oai-pure.rug.nl-publications_df6515fb-e303-4d15-b501-bde55e38ffa2	['fotochemie', 'moleculen']
408818417	['toxicologie', 'lever(ziekten)']	rug-oai-pure.rug.nl-publications_73a9464d-c6a7-4b53-8c97-8e6312f2179f	[]
255846827	['veehouderij', 'konijnen']	wur-oai-library.wur.nl-wurpubs_327771	['veeteelt', 'konijnen']
351941975	['wetenschappelijk onderwijs', 'geschiedenis van de geneeskunde']	ul-oai-openaccess.leidenuniv.nl-1887_20129	['19e eeuw', 'geschiedenis']
375291970	['preventieve gezondheidszorg', 'patiëntenvoorlichting']	rug-oai-pure.rug.nl-publications_93ca7336-2e18-490e-a1ea-16fac02de651	[]
309268001	['immunologie', 'hormonen']	eur-oai-repub.eur.nl-12257	['zwangerschap']
273283537	['plantenfysiologie', 'proteïnen']	wur-oai-library.wur.nl-wurpubs_342485	['biochemie']
216529557	['farmacologie', 'computersimulatie']	uu-oai-dspace.library.uu.nl-1874_324	[]
373572514	['privaatrecht', 'arbeidsrecht']	eur-oai-repub.eur.nl-51493	['privaatrecht', 'arbeidsrecht']
271419687	['farmacotherapie', 'hepatitis']	eur-oai-repub.eur.nl-76067	['infectieziekten']
298716240	['mobiele communicatie', 'computernetwerken']	ul-oai-openaccess.leidenuniv.nl-1887_8598	['semantiek', 'middleware']
266987451	['nek- en rugklachten', 'mathematische psychologie']	rug-oai-pure.rug.nl-publications_14aa8cdc-ec13-4083-abb5-bb140b249ca8	['meetinstrumenten']
241442605	['multimedia', 'systeemontwikkeling (informatica)']	uu-oai-dspace.library.uu.nl-1874_875	['programmeertalen']
419739416	['elektromagnetisme', 'moleculaire natuurkunde']	rug-oai-pure.rug.nl-publications_f7fca01b-c7a2-47e3-8bdd-6eb92d5a618c	[]
217588271	['ademhalingsorganen', 'allergie']	eur-oai-repub.eur.nl-23409	['astma']
36922938X	['hiv', 'kindergeneeskunde']	ul-oai-openaccess.leidenuniv.nl-1887_22077	[]
384044239	['chirurgie', 'computersimulatie']	rug-oai-pure.rug.nl-publications_f91797aa-951f-4b02-b16d-d845864b0aa8	[]
252363302	['schizofrenie', 'cognitieve psychologie']	rug-oai-pure.rug.nl-publications_c059680b-896c-4976-b7b3-8fb3c2c6e3b5	['schizofrenie']
419774610	['moleculaire natuurkunde', 'materialenkennis']	rug-oai-pure.rug.nl-publications_767323c2-b25f-4c22-b0f3-dc23e5c9ca11	[]
229722180	['chirurgie', 'darmziekten']	eur-oai-repub.eur.nl-23579	['chirurgie', 'tumoren']
263976181	['mystiek ; religie', 'levensbeschrijvingen']	rug-oai-pure.rug.nl-publications_3c873a58-902d-4221-b290-8892e43fcc81	[]
413578550	['geothermische energie', 'groningen (prov.)']	rug-oai-pure.rug.nl-publications_db84a829-0c37-4bc4-ac8e-4cf216ea40d3	[]
280021003	['schimmels', 'celbiologie']	ul-oai-openaccess.leidenuniv.nl-1887_2695	[]
249341484	['elementaire-deeltjesfysica', 'hoge-energiefysica']	uu-oai-dspace.library.uu.nl-1874_694	[]
258169583	['dialectologie', 'meettechniek']	rug-oai-pure.rug.nl-publications_6ff6bbca-842f-4a90-9c6e-a0d3cce748da	['dialectologie']
238897710	['nanotechnologie', 'optica']	tud-oai-tudelft.nl-uuid-217f956f-e782-4b99-9d47-8ef1fa9a8bd8	[]
413545288	['kwantumveldentheorie', 'zwaartekracht']	rug-oai-pure.rug.nl-publications_bca93e5a-afeb-4884-b82b-275406ed52e2	[]
229671667	['cardiologie', 'biomaterialen']	eur-oai-repub.eur.nl-23575	['immunologie', 'cardiologie']
264612965	['economische psychologie', 'consumentengedrag']	rug-oai-pure.rug.nl-publications_0a8e449b-e6a7-457f-9d2b-82b807b206d3	['speltheorie', 'groepsdynamica']
41053255X	['wespen', 'erfelijkheidsleer']	rug-oai-pure.rug.nl-publications_8a6ebd49-ec02-488f-8a2f-7683d0bd155e	[]
315097922	['diabetes', 'hart- en vaatziekten']	uu-oai-dspace.library.uu.nl-1874_26464	[]
25657894X	['voorbereidend wetenschappelijk onderwijs', 'celbiologie']	uu-oai-dspace.library.uu.nl-1874_239	[]
238596354	['kankerpatiënten', 'kanker']	rug-oai-pure.rug.nl-publications_1e983b2a-61d3-417c-a18d-78823989ca2c	['kanker']
269453482	['farmacologie', 'cognitieve psychologie']	rug-oai-pure.rug.nl-publications_0a652444-7015-446e-9fb0-48e70cd1b692	[]
217416012	['waterbeheer', 'egypte']	tud-oai-tudelft.nl-uuid-e7367a12-2b86-4e56-931c-0e3bbcb93211	['waterbeheer']
